delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,Fixation.stopped,Polygon.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,display_text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,400,exp,248,8,24,space,1.0697591249918332,None,"
700",1,[2.946645707997959],[2.946649374993285],24,8,248,9,2677.2166834999953,,2677.207790708999,2677.2166834999953,2679.2075443749927,2680.203439167002,2681.200342708995,2682.2775915839884,space,1.0697591249918332,None,2682.278721083989,0.10714354200172238,0.40616070800751913,2682.6892296669976,2682.6912494589924,2682.7112097089994,2682.7112097089994,2682.7112097089994,2685.658164374996,"
700",1,[2.946645707997959],[2.946649374993285],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,249,9,24,space,0.48462037499120925,None,"
400",1,[2.820602332998533],[2.820605707995128],24,9,249,7,2685.666448624994,,2685.658365791998,2685.666448624994,2687.6589419999946,2688.652196416995,2689.6502544169925,2690.1415758749936,space,0.48462037499120925,None,2690.142451916996,0.39979187499557156,0.7001502909988631,2690.8465876249975,2690.8491309169913,2690.870555166999,2690.870555166999,2690.870555166999,2693.69146224999,"
400",1,[2.820602332998533],[2.820605707995128],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,250,0,25,space,0.0011519999970914796,None,"
300",1,[2.795689874998061],[2.7956928749918006],25,0,250,9,2693.6999668749922,,2693.6915842089948,2693.6999668749922,2695.691658041993,2696.6851709589973,2697.6853974999976,2697.693489208992,space,0.0011519999970914796,None,2697.6945448749902,0.1077549580077175,0.40790433299844153,2698.106481291994,2698.1084336249914,2698.128668249992,2698.128668249992,2698.128668249992,2700.9246837919927,"
300",1,[2.795689874998061],[2.7956928749918006],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,251,1,25,space,0.320059207995655,None,"
16",1,[7.343206791992998],[7.343210042003193],25,1,251,1,2700.9332695839985,,2700.9248094590002,2700.9332695839985,2702.9242614999966,2703.920185541996,2704.9172779169894,2705.240108416998,space,0.320059207995655,None,2705.2405007089983,0.402973624994047,0.7111689580051461,2705.952036709001,2705.954046624989,2705.9806784169923,2705.9806784169923,2705.9806784169923,2713.324305999995,"
16",1,[7.343206791992998],[7.343210042003193],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,252,2,25,space,1.7097521670075366,None,"
700",1,[1.7691176250082208],[1.7691205000010086],25,2,252,8,2713.3332510839973,,2713.3244374589995,2713.3332510839973,2715.323805708991,2716.320636416989,2717.3187748339988,2719.0371691249893,space,1.7097521670075366,None,2719.038475084002,0.7034442919975845,1.0040512919949833,2720.0459040419955,2720.0484771670017,2720.0719052919885,2720.0719052919885,2720.0719052919885,2721.8413547919918,"
700",1,[1.7691176250082208],[1.7691205000010086],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,253,3,25,space,0.04147945799923036,None,"
200",1,[1.7730155419994844],[1.7730184169922723],25,3,253,3,2721.8499106249947,,2721.8415128339984,2721.8499106249947,2723.8409326249966,2724.834677916995,2725.8347441249934,2725.878287333995,space,0.04147945799923036,None,2725.8791523339896,0.10631000000284985,0.40536454200628214,2726.2887623749994,2726.290800834002,2726.3179129999917,2726.3179129999917,2726.3179129999917,2728.0912571669905,"
200",1,[1.7730155419994844],[1.7730184169922723],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,254,4,25,space,0.20212920899211895,None,"
 400",1,[2.9308139579952694],[2.9308169160067337],25,4,254,4,2728.0997668339987,,2728.091379499994,2728.0997668339987,2730.091497208996,2731.0952320840006,2732.08335624999,2732.290513999993,space,0.20212920899211895,None,2732.2911910839903,0.40187670799787156,0.7013100409967592,2732.996815416991,2732.998532624988,2733.026677583999,2733.026677583999,2733.026677583999,2735.957830083993,"
 400",1,[2.9308139579952694],[2.9308169160067337],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,255,5,25,space,0.6765468340017833,None,"
1000",1,[5.971647707992815],[5.971652207997977],25,5,255,6,2735.9665434999915,,2735.9579553749936,2735.9665434999915,2737.958536209,2738.9530052920018,2739.9511669589992,2740.6357447089977,space,0.6765468340017833,None,2740.6361715419916,0.10655183299968485,0.40574591599579435,2741.0466808749916,2741.048945292001,2741.0693921249913,2741.0693921249913,2741.0693921249913,2747.0413658339967,"
1000",1,[5.971647707992815],[5.971652207997977],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,256,6,25,space,0.3859177910053404,None,"
600",1,[1.9218232499988517],[1.921826208010316],25,6,256,5,2747.0497861249896,,2747.041489666997,2747.0497861249896,2749.0408806249907,2750.051028834001,2751.0428357089986,2751.4365634169953,space,0.3859177910053404,None,2751.437755583989,0.7048740410100436,1.004675958000007,2752.445967416992,2752.4481112919893,2752.468802167001,2752.468802167001,2752.468802167001,2754.3909577089944,"
600",1,[1.9218232499988517],[1.921826208010316],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,257,7,25,space,0.35947404100443237,None,"
600",1,[1.2955773749999935],[1.295580375008285],25,7,257,2,2754.399682499992,,2754.3910837500007,2754.399682499992,2756.3921037919936,2757.385604666997,2758.383572999999,2758.750331999996,space,0.35947404100443237,None,2758.750747083992,0.6998319999984233,1.0003839999990305,2759.755556749995,2759.757838541991,2759.778347458996,2759.778347458996,2759.778347458996,2761.0742415419954,"
600",1,[1.2955773749999935],[1.295580375008285],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,258,8,25,space,0.2830758329946548,None,"
300",1,[1.4800347080017673],[1.4800377500068862],25,8,258,7,2761.082778750002,,2761.0743658339925,2761.082778750002,2763.0742607919965,2764.069653792001,2765.0846134169988,2765.3697785839904,space,0.2830758329946548,None,2765.370219791992,0.40536133300338406,0.7135519579896936,2766.0842408749886,2766.0865582499973,2766.110469334002,2766.110469334002,2766.110469334002,2767.5908035839966,"
300",1,[1.4800347080017673],[1.4800377500068862],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,259,9,25,space,0.04856687500432599,None,"
200",1,[1.5895085829979507],[1.5895123329974012],25,9,259,0,2767.599516874994,,2767.590930666993,2767.599516874994,2769.591051708994,2770.6009102499956,2771.5840323339944,2771.6346041249926,space,0.04856687500432599,None,2771.63561183399,0.10539224999956787,0.40803849999792874,2772.0447803749994,2772.0463405839982,2772.0676919589896,2772.0676919589896,2772.0676919589896,2773.6577830000024,"
200",1,[1.5895085829979507],[1.5895123329974012],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,260,0,26,space,0.2590450830030022,None,"
00",1,[0.8529352500045206],[0.8529382499982603],26,0,260,2,2773.665947083995,,2773.6579011249996,2773.665947083995,2775.6575082089985,2776.6676618749916,2777.653374166999,2777.9203006669995,space,0.2590450830030022,None,2777.921735333992,0.7040019579872023,1.0140047919994686,2778.935083416989,2778.936585999996,2778.954421041999,2778.954421041999,2778.954421041999,2779.807693875002,"
00",1,[0.8529352500045206],[0.8529382499982603],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,261,1,26,space,0.07622304200776853,None,"
600",1,[1.9628851669986034],[1.9628881249955157],26,1,261,0,2779.8157315839926,,2779.8078291249985,2779.8157315839926,2781.8073435419938,2782.8040195840003,2783.8089421249897,2783.8939902919956,space,0.07622304200776853,None,2783.8943449590006,0.10655983298784122,0.4056444999878295,2784.304826916996,2784.307055416997,2784.3277456669894,2784.3277456669894,2784.3277456669894,2786.2909374169976,"
600",1,[1.9628851669986034],[1.9628881249955157],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,262,2,26,space,1.0339685829967493,None,"
800",1,[0.9018875839974498],[0.9018906249984866],26,2,262,1,2786.2993519589945,,2786.2910599999886,2786.2993519589945,2788.2908799169963,2789.2867154999985,2790.285930124999,2791.3243850419967,space,1.0339685829967493,None,2791.325520792001,0.4000151249929331,0.6995070839911932,2792.028732999999,2792.0313733749936,2792.055315708989,2792.055315708989,2792.055315708989,2792.9574956669967,"
800",1,[0.9018875839974498],[0.9018906249984866],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,263,3,26,space,11.441159249996417,None,"
1000",1,[6.104680707998341],[6.1046837080066325],26,3,263,9,2792.965807667002,,2792.957618041997,2792.965807667002,2794.957079874992,2795.967224958993,2796.9506868749886,2808.402567375,space,11.441159249996417,None,2808.4035689589946,0.10473474999889731,0.4047727080032928,2808.8123238749977,2808.814568333997,2808.8356891669973,2808.8356891669973,2808.8356891669973,2814.940695541998,"
1000",1,[6.104680707998341],[6.1046837080066325],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,264,4,26,space,0.09975308300636243,None,"
45",1,[2.544396124998457],[2.5443993749941],26,4,264,8,2814.9489248749887,,2814.9408160839957,2814.9489248749887,2816.940747542001,2817.9361034589965,2818.932746041988,2819.034249624994,space,0.09975308300636243,None,2819.034619291997,0.6997124170011375,1.0064812500058906,2820.0412859999924,2820.0427572499902,2820.0624600839947,2820.0624600839947,2820.0624600839947,2822.6071733339923,"
45",1,[2.544396124998457],[2.5443993749941],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,265,5,26,space,9.208972416003235,None,"
400",1,[0.9437948330014478],[0.9437978329951875],26,5,265,7,2822.61557512499,,2822.6072946669883,2822.61557512499,2824.6075323749974,2825.6172542089917,2826.599262459,2835.816399999996,space,9.208972416003235,None,2835.8169379589963,0.399775708996458,0.6997035840031458,2836.5212962499936,2836.5234812919953,2836.546126166999,2836.546126166999,2836.546126166999,2837.490267166999,"
400",1,[0.9437948330014478],[0.9437978329951875],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,266,6,26,space,0.611294625006849,None,"
200",1,[2.5391720839979826],[2.5391751669958467],26,6,266,6,2837.4986671669903,,2837.490403292002,2837.4986671669903,2839.4899278749945,2840.484324459001,2841.4827432500024,2842.102018958991,space,0.611294625006849,None,2842.103115083999,0.10468054199009202,0.40547433399478905,2842.511578874997,2842.5134324999963,2842.5343696670025,2842.5343696670025,2842.5343696670025,2845.073840375,"
200",1,[2.5391720839979826],[2.5391751669958467],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,267,7,26,space,0.38186675000179093,None,"
70",1,[1.7717944579926552],[1.7717978330038022],26,7,267,5,2845.082263416989,,2845.0739677090023,2845.082263416989,2847.074121999991,2848.0680778339884,2849.0667908749892,2849.452222916996,space,0.38186675000179093,None,2849.453099541992,0.7049833330092952,1.0055910410010256,2850.4621125419944,2850.4642419589945,2850.484954792002,2850.484954792002,2850.484954792002,2852.2570599169994,"
70",1,[1.7717944579926552],[1.7717978330038022],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,268,8,26,space,0.09458345800521784,None,"
20",1,[1.6893993749981746],[1.689402792006149],26,8,268,3,2852.2653927499923,,2852.2571795419935,2852.2653927499923,2854.2571663749986,2855.250887000002,2856.2495822499914,2856.3523310419987,space,0.09458345800521784,None,2856.353417749997,0.1034025830012979,0.40504045800480526,2856.760804291989,2856.7628298749914,2856.784241083995,2856.784241083995,2856.784241083995,2858.4739432919887,"
20",1,[1.6893993749981746],[1.689402792006149],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,269,9,26,space,1.4059863750007935,None,"
54",1,[1.2332034580031177],[1.2332077080063755],26,9,269,4,2858.4822354169883,,2858.474064916998,2858.4822354169883,2860.4727784999995,2861.4839308340015,2862.466839749992,2863.883993874988,space,1.4059863750007935,None,2863.884863542,0.4065316670021275,0.7067849169980036,2864.5961022089905,2864.5989643749926,2864.624022249991,2864.624022249991,2864.624022249991,2865.85758154199,"
54",1,[1.2332034580031177],[1.2332077080063755],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,270,0,27,space,0.4833824170054868,None,"
48",1,[4.996130375002394],[4.9961337499989895],27,0,270,7,2865.865451999998,,2865.857707749994,2865.865451999998,2867.8567417500017,2868.8514429999923,2869.852194084,2870.3417366249923,space,0.4833824170054868,None,2870.3421570419887,0.4079572500049835,0.708790417003911,2871.055066624991,2871.05752508399,2871.0784964170016,2871.0784964170016,2871.0784964170016,2876.075105791999,"
48",1,[4.996130375002394],[4.9961337499989895],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,271,1,27,space,0.19070887500129174,None,"
89",1,[1.6906993750017136],[1.6907022910017986],27,1,271,9,2876.0822389589885,,2876.075254999989,2876.0822389589885,2878.075373458996,2879.0783104589937,2880.073635416993,2880.266232875001,space,0.19070887500129174,None,2880.266664750001,0.10064670899009798,0.40673466699081473,2880.673658874992,2880.675205874999,2880.6988851669885,2880.6988851669885,2880.6988851669885,2882.3898885419912,"
89",1,[1.6906993750017136],[1.6907022910017986],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,272,2,27,space,0.5723708750010701,None,"
78",1,[2.011246416994254],[2.0112498329981463],27,2,272,6,2882.3986052089895,,2882.390013583994,2882.3986052089895,2884.390908041998,2885.384062541998,2886.3840139999957,2886.959108666997,space,0.5723708750010701,None,2886.9596461670008,0.10718412499409169,0.40711666700372007,2887.3713097500004,2887.373217083994,2887.395383958996,2887.395383958996,2887.395383958996,2889.4069393339887,"
78",1,[2.011246416994254],[2.0112498329981463],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,273,3,27,space,0.3248514169972623,None,"
56 ",1,[2.4737868329975754],[2.4737907920061843],27,3,273,4,2889.4150876669883,,2889.4070659169956,2889.4150876669883,2891.4065095839906,2892.403079249998,2893.3998677089985,2893.726566708996,space,0.3248514169972623,None,2893.7275178339914,0.40718725000624545,0.7141702920052921,2894.441490541998,2894.4434374999983,2894.466048541988,2894.466048541988,2894.466048541988,2896.9401994169893,"
56 ",1,[2.4737868329975754],[2.4737907920061843],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,274,4,27,space,0.946312374988338,None,"
30",1,[1.343258374996367],[1.3432614170014858],27,4,274,0,2896.9484597089904,,2896.940323584,2896.9484597089904,2898.941111833992,2899.932725791994,2900.9331017919903,2901.882978249996,space,0.946312374988338,None,2901.8833967919927,0.10025287499593105,0.4066098329931265,2902.290287041993,2902.2919407500012,2902.3128282919934,2902.3128282919934,2902.3128282919934,2903.6564235839905,"
30",1,[1.343258374996367],[1.3432614170014858],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,275,5,27,space,11.211315499997,None,"
40",1,[1.9256545419921167],[1.9256573750026291],27,5,275,2,2903.6647703749913,,2903.6565435419907,2903.6647703749913,2905.6567698750005,2906.6502082499937,2907.6503240839957,2918.868797749994,space,11.211315499997,None,2918.870021083989,0.7056427499919664,1.0048709160037106,2919.8791081249947,2919.88181833399,2919.913499999995,2919.913499999995,2919.913499999995,2921.8396532089973,"
40",1,[1.9256545419921167],[1.9256573750026291],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,276,6,27,space,14.845461792006972,None,"
1000",1,[3.197960667006555],[3.1979640829958953],27,6,276,5,2921.848171958991,,2921.8397807500005,2921.848171958991,2923.840715291997,2924.8361765419977,2925.832378084,2940.6839665000007,space,14.845461792006972,None,2940.6843655419943,0.7060429999983171,1.0059634589997586,2941.694966416995,2941.697710291992,2941.7247565839934,2941.7247565839934,2941.7247565839934,2944.9230454999924,"
1000",1,[3.197960667006555],[3.1979640829958953],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,277,7,27,space,0.2508150000066962,None,"
900",1,[2.105943832997582],[2.105946749987197],27,7,277,3,2944.9315332499973,,2944.9231665839907,2944.9315332499973,2946.92363470899,2947.919085709,2948.9148608749965,2949.167335334001,space,0.2508150000066962,None,2949.1677022919903,0.1053674580034567,0.4051220410037786,2949.5774216249993,2949.579475416991,2949.599546458994,2949.599546458994,2949.599546458994,2951.7058419169916,"
900",1,[2.105943832997582],[2.105946749987197],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,278,8,27,space,1.825457250000909,None,"
300",1,[1.4546402499981923],[1.454643709002994],27,8,278,1,2951.7146124589926,,2951.7059610419965,2951.7146124589926,2953.706626375002,2954.6999533339986,2955.7017819169996,2957.53447170899,space,1.825457250000909,None,2957.535544792001,0.40536216700274963,0.7054575000074692,2958.2447707089887,2958.247087291995,2958.267768958991,2958.267768958991,2958.267768958991,2959.7227042500017,"
300",1,[1.4546402499981923],[1.454643709002994],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,279,9,27,space,0.2514074159989832,None,"
800",1,[5.453627583003254],[5.453631041003973],27,9,279,8,2959.7314272090007,,2959.7228241669945,2959.7314272090007,2961.722561584,2962.7164396669978,2963.714937500001,2963.9686541249976,space,0.2514074159989832,None,2963.9697644169937,0.7055105000035837,1.0056459170009475,2964.979475,2964.981922833991,2965.0020546669984,2965.0020546669984,2965.0020546669984,2970.4560366669903,"
800",1,[5.453627583003254],[5.453631041003973],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,280,0,28,space,2.884903291007504,None,"
500",1,[2.020638374990085],[2.020641707989853],28,0,280,1,2970.464565999995,,2970.4561554999964,2970.464565999995,2972.4553836669947,2973.466027083996,2974.4485206669924,2977.3352419589937,space,2.884903291007504,None,2977.3356890419964,0.40398837499378715,0.704848666995531,2978.044334624996,2978.0469693339983,2978.0684134170006,2978.0684134170006,2978.0684134170006,2980.089370417001,"
500",1,[2.020638374990085],[2.020641707989853],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,281,1,28,space,0.1893525000050431,None,"
58",1,[2.2779676249920158],[2.27797070798988],28,1,281,2,2980.097696041994,,2980.0894942089944,2980.097696041994,2982.089195124994,2983.0993532919965,2984.0818730839965,2984.274506583999,space,0.1893525000050431,None,2984.274918458992,0.7082011250022333,1.00793366599828,2985.287616417001,2985.2899662089912,2985.3104982499935,2985.3104982499935,2985.3104982499935,2987.5887895839987,"
58",1,[2.2779676249920158],[2.27797070798988],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,282,2,28,space,0.5435634159948677,None,"
25",1,[1.7466527910000877],[1.7466556250001304],28,2,282,9,2987.5980353339983,,2987.5889101249923,2987.5980353339983,2989.589888292001,2990.5828223749995,2991.581856042001,2992.141606499994,space,0.5435634159948677,None,2992.1426007089904,0.10641691599448677,0.4064943330013193,2992.552913666994,2992.555003041998,2992.575457624989,2992.575457624989,2992.575457624989,2994.322395333991,"
25",1,[1.7466527910000877],[1.7466556250001304],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,283,3,28,space,0.28401816698897164,None,"
90",1,[2.2839914159994805],[2.2839942909922684],28,3,283,8,2994.3313201249985,,2994.322518791989,2994.3313201249985,2996.321910874991,2997.3167994589894,2998.315300999995,2998.60936987499,space,0.28401816698897164,None,2998.6097227919963,0.705490499996813,1.0071754999953555,2999.6201997089956,2999.622093041995,2999.6380396250024,2999.6380396250024,2999.6380396250024,3001.922371916997,"
90",1,[2.2839914159994805],[2.2839942909922684],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,284,4,28,space,1.1926571669901023,None,"
25",1,[6.343108957997174],[6.343112540998845],28,4,284,0,3001.9309617499966,,3001.922494833998,3001.9309617499966,3003.922281209001,3004.9154212919966,3005.914543833991,3007.1090374589985,space,1.1926571669901023,None,3007.1098840839986,0.10668879200238734,0.4128800839971518,3007.5226193749986,3007.524097333997,3007.546134291988,3007.546134291988,3007.546134291988,3013.8895934589964,"
25",1,[6.343108957997174],[6.343112540998845],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,285,5,28,space,0.07191350001085084,None,"
700",1,[1.8754267089971108],[1.8754306250048103],28,5,285,5,3013.897793833996,,3013.8897341669945,3013.897793833996,3015.888936874995,3016.8837575419893,3017.881238624992,3017.958058249991,space,0.07191350001085084,None,3017.9584254999936,0.7080538339941995,1.0145297499984736,3018.9732618749986,3018.9750637499965,3018.9962166249898,3018.9962166249898,3018.9962166249898,3020.871953499998,"
700",1,[1.8754267089971108],[1.8754306250048103],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,286,6,28,space,0.35000029200455174,None,"
500",1,[2.58790595800383],[2.587909291003598],28,6,286,6,3020.8810185839975,,3020.872078417,3020.8810185839975,3022.8719794169883,3023.866602666996,3024.8651767499978,3025.2169912499958,space,0.35000029200455174,None,3025.217425124996,0.10602987499441952,0.4059385839937022,3025.628082833995,3025.6306738339918,3025.650274458996,3025.650274458996,3025.650274458996,3028.23854029199,"
500",1,[2.58790595800383],[2.587909291003598],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,287,7,28,space,0.34242712501145434,None,"
400",1,[2.4122135829966282],[2.4122169579932233],28,7,287,4,3028.247638749992,,3028.2386584999913,3028.247638749992,3030.2381066669914,3031.2336379999906,3032.23330245899,3032.5816533749894,space,0.34242712501145434,None,3032.5820303749933,0.3999305410106899,0.7008390410046559,3033.2869690840016,3033.28937316699,3033.3099827499973,3033.3099827499973,3033.3099827499973,3035.722535541994,"
400",1,[2.4122135829966282],[2.4122169579932233],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,288,8,28,space,0.06505437500891276,None,"
100",1,[2.2411141250049695],[2.2411169999977574],28,8,288,3,3035.730956291998,,3035.7226573340013,3035.730956291998,3037.7220134999952,3038.7168383339886,3039.715703499998,3039.7841856669984,space,0.06505437500891276,None,3039.78523712499,0.10408345899486449,0.4064678750000894,3040.1930769169994,3040.1946545419923,3040.2141723749955,3040.2141723749955,3040.2141723749955,3042.455589291989,"
100",1,[2.2411141250049695],[2.2411169999977574],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,289,9,28,space,0.17569091699260753,None,"
300",1,[2.4379668750043493],[2.4379698330012616],28,9,289,7,3042.4643090419995,,3042.4557117499935,3042.4643090419995,3044.455825166995,3045.449759833995,3046.4483357499994,3046.633102791995,space,0.17569091699260753,None,3046.6334805840015,0.4065149580128491,0.7061014160135528,3047.3442703749897,3047.346477166997,3047.3670204999944,3047.3670204999944,3047.3670204999944,3049.805347166999,"
300",1,[2.4379668750043493],[2.4379698330012616],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,290,0,29,space,0.08202620899828617,None,"
700",1,[1.6042002920003142],[1.604203625000082],29,0,290,8,3049.8138991250016,,3049.805470124993,3049.8138991250016,3051.80494079199,3052.8036629169947,3053.7976363339985,3053.8830325000017,space,0.08202620899828617,None,3053.8840873750014,0.7058210419927491,1.0054650829988532,3054.893756624995,3054.896513749991,3054.9176624999964,3054.9176624999964,3054.9176624999964,3056.5222272089886,"
700",1,[1.6042002920003142],[1.604203625000082],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,291,1,29,space,46.56859470800555,None,"
69",1,[3.6260322909947718],[3.626035665991367],29,1,291,2,3056.5306127919903,,3056.522350208994,3056.5306127919903,3058.5217114999978,3059.516127875002,3060.515059666999,3107.090326291989,space,46.56859470800555,None,3107.0913819589914,0.7069688330084318,1.007811916002538,3108.1024541669904,3108.1049942089885,3108.128729459,3108.128729459,3108.128729459,3111.7551682499907,"
69",1,[3.6260322909947718],[3.626035665991367],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,292,2,29,space,0.2923518339957809,None,"
39",1,[1.92431362500065],[1.9243169170076726],29,2,292,9,3111.763496792002,,3111.7552949999954,3111.763496792002,3113.755359083996,3114.7514180839935,3115.7472425419983,3116.041562083992,space,0.2923518339957809,None,3116.042059667001,0.1074043749977136,0.414478708000388,3116.456701541989,3116.458385459002,3116.480198999998,3116.480198999998,3116.480198999998,3118.4048225419974,"
39",1,[1.92431362500065],[1.9243169170076726],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
